key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.603255,,,,,,,,,,,,,,0,26,26,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t1.png,t1.png,0,0.978,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.828295,,,,,,,,,,,,,,0,27,27,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.879395,,,,,,,,,,,,,,0,28,28,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t4.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.047755,,,,,,,,,,,,,,0,29,29,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.34585,,,,,,,,,,,,,,0,30,30,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t1.png,t2.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.417135,,,,,,,,,,,,,,0,31,31,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t1.png,2,0.0565,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.642555,,,,,,,,,,,,,,0,32,32,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.29722,,,,,,,,,,,,,,0,33,33,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.03763,,,,,,,,,,,,,,0,34,34,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t4.png,t4.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.77248,,,,,,,,,,,,,,0,35,35,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t1.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.722765,,,,,,,,,,,,,,0,36,36,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t2.png,t2.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.304815,,,,,,,,,,,,,,0,37,37,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t4.png,2,0.0591,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.879625,,,,,,,,,,,,,,0,38,38,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.09794,,,,,,,,,,,,,,0,39,39,113,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t2.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.86804,,,,,,,,,,,,,,0,40,40,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t1.png,t2.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,2.15183,,,,,,,,,,,,,,0,41,41,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t1.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.166215,,,,,,,,,,,,,,0,42,42,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.647145,,,,,,,,,,,,,,0,43,43,116,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.8302,,,,,,,,,,,,,,0,44,44,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t5.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.872445,,,,,,,,,,,,,,0,45,45,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t2.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.757545,,,,,,,,,,,,,,0,46,46,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t5.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.2382,,,,,,,,,,,,,,0,47,47,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.657225,,,,,,,,,,,,,,0,48,48,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t2.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.8906,,,,,,,,,,,,,,0,49,49,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.285525,,,,,,,,,,,,,,0,50,50,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t1.png,t1.png,0,0.978,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.621465,,,,,,,,,,,,,,0,51,51,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.63764,,,,,,,,,,,,,,0,52,52,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.597835,,,,,,,,,,,,,,0,53,53,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.6151,,,,,,,,,,,,,,0,54,54,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t3.png,t5.png,2,0.0565,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.85576,,,,,,,,,,,,,,0,55,55,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t4.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.46393,,,,,,,,,,,,,,0,56,56,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.950595,,,,,,,,,,,,,,0,57,57,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t5.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.236215,,,,,,,,,,,,,,0,58,58,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t4.png,t5.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.320045,,,,,,,,,,,,,,0,59,59,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t4.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.65711,,,,,,,,,,,,,,0,60,60,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t2.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.531255,,,,,,,,,,,,,,0,61,61,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.972665,,,,,,,,,,,,,,0,62,62,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.029885,,,,,,,,,,,,,,0,63,63,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t2.png,0,0.981,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.268595,,,,,,,,,,,,,,0,64,64,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t3.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.006925,,,,,,,,,,,,,,0,65,65,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.00197,,,,,,,,,,,,,,0,66,66,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.75286,,,,,,,,,,,,,,0,67,67,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.914465,,,,,,,,,,,,,,0,68,68,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.67992,,,,,,,,,,,,,,0,69,69,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t2.png,2,0.0591,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.962245,,,,,,,,,,,,,,0,70,70,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t1.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.904375,,,,,,,,,,,,,,0,71,71,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t5.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.773215,,,,,,,,,,,,,,0,72,72,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.864605,,,,,,,,,,,,,,0,73,73,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t2.png,t1.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.98616,,,,,,,,,,,,,,0,74,74,118,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.36422,,,,,,,,,,,,,,0,75,75,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.59475,,,,,,,,,,,,,,0,76,76,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.912485,,,,,,,,,,,,,,0,77,77,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.4909,,,,,,,,,,,,,,0,78,78,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t2.png,t1.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.70838,,,,,,,,,,,,,,0,79,79,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.81053,,,,,,,,,,,,,,0,80,80,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t2.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.02723,,,,,,,,,,,,,,0,81,81,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.5571,,,,,,,,,,,,,,0,82,82,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t4.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.15391,,,,,,,,,,,,,,0,83,83,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t5.png,2,0.0565,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.830535,,,,,,,,,,,,,,0,84,84,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.827405,,,,,,,,,,,,,,0,85,85,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.618415,,,,,,,,,,,,,,0,86,86,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.147165,,,,,,,,,,,,,,0,87,87,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t4.png,t5.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.20166,,,,,,,,,,,,,,0,88,88,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Too slow :(,,,,,,t5.png,t4.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,,,,,,,,,,,,,,,0,89,89,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.909145,,,,,,,,,,,,,,0,90,90,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t5.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.784065,,,,,,,,,,,,,,0,91,91,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.16871,,,,,,,,,,,,,,0,92,92,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.818685,,,,,,,,,,,,,,0,93,93,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t2.png,t3.png,1,0.909,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.12055,,,,,,,,,,,,,,0,94,94,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.763855,,,,,,,,,,,,,,0,95,95,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.133045,,,,,,,,,,,,,,0,96,96,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t1.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.683145,,,,,,,,,,,,,,0,97,97,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.777775,,,,,,,,,,,,,,0,98,98,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t4.png,t4.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.04419,,,,,,,,,,,,,,0,99,99,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t2.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.576995,,,,,,,,,,,,,,0,100,100,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.69822,,,,,,,,,,,,,,0,101,101,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.016795,,,,,,,,,,,,,,0,102,102,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t5.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.844405,,,,,,,,,,,,,,0,103,103,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t4.png,t4.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.481955,,,,,,,,,,,,,,0,104,104,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t5.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.531365,,,,,,,,,,,,,,0,105,105,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t5.png,t4.png,1,0.9,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.56926,,,,,,,,,,,,,,0,106,106,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t1.png,t1.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.851525,,,,,,,,,,,,,,0,107,107,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.741795,,,,,,,,,,,,,,0,108,108,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t1.png,t1.png,0,0.97829,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.19999,,,,,,,,,,,,,,0,109,109,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t3.png,t2.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.593485,,,,,,,,,,,,,,0,110,110,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t3.png,t5.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.596875,,,,,,,,,,,,,,0,111,111,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Incorrect,,,,,,t4.png,t4.png,0,0.98115,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.58922,,,,,,,,,,,,,,0,112,112,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,0.807195,,,,,,,,,,,,,,0,113,113,114,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t4.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.021935,,,,,,,,,,,,,,0,114,114,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Incorrect,,,,,,t2.png,t4.png,2,0.059078,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.13189,,,,,,,,,,,,,,0,115,115,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t1.png,1,0.90025,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.013985,,,,,,,,,,,,,,0,116,116,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,Correct!,,,,,,t2.png,t3.png,1,0.90855,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.13174,,,,,,,,,,,,,,0,117,117,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.101115,,,,,,,,,,,,,,0,118,118,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,1.14573,,,,,,,,,,,,,,0,119,119,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20 ,Male,2020-11-02_14h31.26.748,torte-q,2020.1.3,Win32,60,,space,2.14312,,,,,,,,,,,,,,,,,2.940000153,4.384405,-103.3333173,119.3333262,1,0,0,s2,-75.99998319,33.99999028,1,0,0,t2,203.3333585,-107.3333473,1,0,0,proceed,space,1.83807,space,0.813065,space,0.65017
