key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_16.keys,key_resp_16.rt,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,rating.response,rating.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,a,1.04345,Incorrect,0,15,15,69,1,t4.png,t2.png,2,0.059078,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.167415,Incorrect,0,16,16,96,1,t1.png,t1.png,0,0.97829,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,2.326445,Correct!,0,17,17,89,1,t1.png,t4.png,3,0.0000131,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,18,18,10,1,t2.png,t3.png,1,0.90855,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.80178,Incorrect,0,19,19,50,1,t5.png,t1.png,4,9.55E-11,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,0,20,20,19,1,t4.png,t2.png,2,0.059078,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.703525,Correct!,0,21,21,74,1,t5.png,t4.png,1,0.9,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.151225,Incorrect,0,22,22,52,1,t2.png,t4.png,2,0.059078,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.87328,Incorrect,0,23,23,24,1,t4.png,t2.png,2,0.059078,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.994535,Incorrect,0,24,24,34,1,t5.png,t4.png,1,0.9,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.81653,Correct!,0,25,25,18,1,t4.png,t5.png,1,0.90025,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.775215,Correct!,0,26,26,78,1,t1.png,t1.png,0,0.978,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.749065,Incorrect,0,27,27,92,1,t2.png,t3.png,1,0.909,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.28189,Correct!,0,28,28,65,1,t4.png,t5.png,1,0.90025,19,Female,2020-10-14_11h30.49.454,torte-q,2020.1.3,Win32,60,13285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
