key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,l,Incorrect,,,,,,t3.png,t4.png,1,0.909,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,0.635425,,,,,0,118,118,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,Correct!,,,,,,t5.png,t2.png,3,0.0000131,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,1.014875,,,,,0,119,119,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,space,1.955245,,,,,,,,space,177.02953,space,1.91328,0,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.43652,0,1,1,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.18894,0,2,2,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.32339,0,3,3,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.411285,0,4,4,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.791015,0,5,5,5,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.068,0,6,6,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.24619,0,7,7,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.172115,0,8,8,8,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.720595,0,9,9,9,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.402475,0,10,10,10,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.13797,0,11,11,11,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.4252,0,12,12,12,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.15255,0,13,13,13,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.385195,0,14,14,14,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.819195,0,15,15,15,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.20441,0,16,16,16,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.38691,0,17,17,17,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,0,18,18,18,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.90352,0,19,19,19,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.179505,0,20,20,20,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.87085,0,21,21,21,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.857525,0,22,22,22,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.553165,0,23,23,23,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.71932,0,24,24,24,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.41826,0,25,25,25,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.40869,0,26,26,26,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.35584,0,27,27,27,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.1443,0,28,28,28,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.859175,0,29,29,29,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.644,0,30,30,30,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.7905,0,31,31,31,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.44327,0,32,32,32,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.80217,0,33,33,33,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.8193,0,34,34,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.11701,,,,,,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.74918,,,,,,2,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.13144,,,,,,6,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.071275,,,,,,2,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.2717,,,,,,6,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.303445,,,,,,2,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.15689,,,,,,7,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.79093,,,,,,2,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.874025,,,,,,7,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.88409,,,,,,2,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.798635,,,,,,5,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.902805,,,,,,4,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.77975,,,,,,5,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.824185,,,,,,6,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.807575,,,,,,5,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.78707,,,,,,4,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.80354,,,,,,5,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.02746,,,,,,3,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.819265,,,,,,6,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.71916,,,,,,6,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.390195,,,,,,6,0,20,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.779985,,,,,,4,0,21,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.84313,,,,,,6,0,22,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.872865,,,,,,4,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.9015,,,,,,6,0,24,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.818325,,,,,,6,0,25,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.780245,,,,,,7,0,26,26,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.836095,,,,,,1,0,27,27,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.79562,,,,,,7,0,28,28,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.33298,,,,,,4,0,29,29,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.87698,,,,,,7,0,30,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.842,,,,,,3,0,31,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.812535,,,,,,2,0,32,32,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.901145,,,,,,6,0,33,33,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.786365,,,,,,3,0,34,34,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,7,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,5,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,4,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.803385,,,,,,5,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,6,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.551705,,,,,,5,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,3,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.818155,,,,,,4,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,3,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,1,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,2,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.46905,,,,,,1,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.28998,,,,,,2,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,1.945605,,,,,,1,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,3,,,,,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,1,,,,,,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,7,,,,,,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.612375,,,,,,7,,,,,,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,4,,,,,,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,space,0.56061,,,,,,7,,,,,,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52,Female,2020-12-01_12h30.17.864,torte-2b,2020.1.3,Win32,60,14114,,,,,,,,,,,,,,,,,,,,3,,,,,,0,20,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
