key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp.rt,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,1.48156,0,1,1,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.67031,0,2,2,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,3,3,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,1.520075,0,4,4,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.79253,0,5,5,5,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,1.06632,0,6,6,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,1.029495,0,7,7,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,8,8,8,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.77967,0,9,9,9,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,10,10,10,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,11,11,11,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.496485,0,12,12,12,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,13,13,13,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,14,14,14,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.57125,0,15,15,15,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.56642,0,16,16,16,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,17,17,17,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.78135,0,18,18,18,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.69073,0,19,19,19,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,20,20,20,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,21,21,21,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,22,22,22,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.804655,0,23,23,23,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,24,24,24,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,25,25,25,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,26,26,26,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.785485,0,27,27,27,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,28,28,28,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,29,29,29,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.870605,0,30,30,30,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,1.665225,0,31,31,31,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,1.10359,0,32,32,32,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,33,33,33,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,0,34,34,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,2,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,6,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.51802,,,,,,2,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.568975,,,,,,6,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.6878,,,,,,2,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,7,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.74439,,,,,,2,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.843635,,,,,,7,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.643785,,,,,,2,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,5,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,4,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.67977,,,,,,5,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,6,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.705535,,,,,,5,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,4,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.614565,,,,,,5,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,3,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,6,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,6,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.79021,,,,,,6,0,20,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,4,0,21,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.66693,,,,,,6,0,22,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.98691,,,,,,4,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.581375,,,,,,6,0,24,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.5325,,,,,,6,0,25,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,7,0,26,26,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,1,0,27,27,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.82513,,,,,,7,0,28,28,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,4,0,29,29,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.826875,,,,,,7,0,30,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,3,0,31,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,2,0,32,32,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,6,0,33,33,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,3,0,34,34,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,7,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,5,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,4,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,1.07388,,,,,,5,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,6,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.99175,,,,,,5,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,3,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,4,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.779545,,,,,,3,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,1,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,2,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.717785,,,,,,1,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.474105,,,,,,2,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.550255,,,,,,1,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,3,,,,,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.633365,,,,,,1,,,,,,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,7,,,,,,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,7,,,,,,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,4,,,,,,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.822025,,,,,,7,,,,,,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,3,,,,,,0,20,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.645785,,,,,,7,,,,,,0,21,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,space,0.71935,,,,,,3,,,,,,0,22,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,1,,,,,,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-28_21h38.56.757,torte-2b,2020.1.3,MacIntel,60,13315,,,,,,,,,,,,,,,,,,,,6,,,,,,0,24,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
