key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,Feedback,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,train.ran,torta_sx,torta_dx,difference,probability,age,gender,date,expName,psychopyVersion,OS,frameRate,participant,key_resp_15.keys,key_resp_15.rt,key_resp_6.keys,key_resp_6.rt,test1.thisRepN,test1.thisTrialN,test1.thisN,test1.thisIndex,test1.ran,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,back1.thisRepN,back1.thisTrialN,back1.thisN,back1.thisIndex,back1.ran,letter,back2.thisRepN,back2.thisTrialN,back2.thisN,back2.thisIndex,back2.ran,back3.thisRepN,back3.thisTrialN,back3.thisN,back3.thisIndex,back3.ran,back4.thisRepN,back4.thisTrialN,back4.thisN,back4.thisIndex,back4.ran,key_resp_7.keys,key_resp_7.rt,test2.thisRepN,test2.thisTrialN,test2.thisN,test2.thisIndex,test2.ran,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,1,,,,,,0,30,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,7,,,,,,0,31,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,5,,,,,,0,32,32,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,7,,,,,,0,33,33,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,2,,,,,,0,34,34,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,0,20,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,0,21,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,0,22,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,0,24,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0,25,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,0,26,26,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,27,27,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,0,28,28,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,0,29,29,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,0,30,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0,31,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,0,32,32,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,0,33,33,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,0,34,34,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,2.35375,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,space,26.317785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.73502,0,0,0,108,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.93442,Correct!,,,,,,t3.png,t5.png,2,0.0565,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,83,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.11279,Incorrect,,,,,,t4.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,35,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.315855,Correct!,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.45107,Correct!,,,,,,t3.png,t5.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,44,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.737505,Correct!,,,,,,t3.png,t5.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,14,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.45605,Correct!,,,,,,t3.png,t5.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.93273,Correct!,,,,,,t1.png,t1.png,0,0.978,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,28,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.86815,Incorrect,,,,,,t1.png,t2.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,112,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.144615,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,41,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.50208,Incorrect,,,,,,t5.png,t1.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,71,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.66708,Correct!,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,69,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.91841,Correct!,,,,,,t2.png,t1.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.41358,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,95,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.483165,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,114,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.30181,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,116,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.712105,Incorrect,,,,,,t4.png,t5.png,1,0.90025,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,47,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.63404,Incorrect,,,,,,t2.png,t2.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.81265,Correct!,,,,,,t2.png,t5.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,40,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.74887,Incorrect,,,,,,t5.png,t2.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,98,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Too slow :(,,,,,,t1.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,99,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.755205,Incorrect,,,,,,t2.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.354235,Correct!,,,,,,t2.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,68,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,2.347705,Incorrect,,,,,,t4.png,t3.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,46,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.61662,Correct!,,,,,,t3.png,t4.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,82,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.66215,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,64,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.91998,Incorrect,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,52,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.97116,Incorrect,,,,,,t2.png,t2.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,57,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.65491,Correct!,,,,,,t3.png,t1.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,29,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.56819,Correct!,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,79,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.89728,Incorrect,,,,,,t4.png,t4.png,0,0.98115,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,90,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.45466,Incorrect,,,,,,t3.png,t1.png,2,0.0565,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.69858,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.5323,Correct!,,,,,,t1.png,t5.png,4,9.55E-11,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,85,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.98218,Incorrect,,,,,,t5.png,t3.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,56,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.80548,Incorrect,,,,,,t5.png,t5.png,0,0.978,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,117,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.94535,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,17,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.51927,Correct!,,,,,,t2.png,t4.png,2,0.059078,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,77,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.79645,Correct!,,,,,,t3.png,t2.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,97,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.71144,Correct!,,,,,,t1.png,t4.png,3,0.0000131,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,107,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.93342,Correct!,,,,,,t3.png,t2.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,1.78467,Incorrect,,,,,,t3.png,t1.png,2,0.056466,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.585045,Incorrect,,,,,,t2.png,t3.png,1,0.909,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,74,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,a,0.9204,Correct!,,,,,,t4.png,t3.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,45,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.0339,Incorrect,,,,,,t5.png,t5.png,0,0.97829,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,70,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,1.00006,Incorrect,,,,,,t3.png,t4.png,1,0.90855,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,96,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.733665,Incorrect,,,,,,t1.png,t2.png,1,0.9,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,l,0.950455,Incorrect,,,,,,t1.png,t1.png,0,0.978,20,female,2020-09-22_11h50.52.111,torte-2b,2020.1.3,MacIntel,60,13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,54,1,,,,,,,,,,,,,,,,,,,,,,,,
